contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiry,dte,spot,mid,moneyness,T
SPY260206C00709000,2026-01-02 17:32:05+00:00,709.0,1.75,1.76,1.78,-0.3599999,-17.061607,39.0,478,0.1141140835571289,False,REGULAR,USD,2026-02-06,33,683.1699829101562,1.77,0.9635683821017719,0.09041095890410959
SPY260206C00710000,2026-01-02 20:43:43+00:00,710.0,1.51,1.59,1.62,-0.28999996,-16.11111,195.0,482,0.1135647726440429,False,REGULAR,USD,2026-02-06,33,683.1699829101562,1.605,0.9622112435354313,0.09041095890410959
SPY260206C00711000,2026-01-02 17:23:43+00:00,711.0,1.37,1.44,1.46,-0.7399999,-35.071087,10.0,733,0.112740806274414,False,REGULAR,USD,2026-02-06,33,683.1699829101562,1.45,0.9608579225178007,0.09041095890410959
SPY260206C00712000,2026-01-02 20:26:59+00:00,712.0,1.29,1.3,1.32,-0.1500001,-10.416673,320.0,722,0.1121914953613281,False,REGULAR,USD,2026-02-06,33,683.1699829101562,1.31,0.9595084029637025,0.09041095890410959
SPY260206C00713000,2026-01-02 18:57:26+00:00,713.0,0.93,1.17,1.19,-0.34999996,-27.343746,414.0,317,0.1115811499023437,False,REGULAR,USD,2026-02-06,33,683.1699829101562,1.18,0.9581626688781996,0.09041095890410959
SPY260206C00714000,2026-01-02 21:11:10+00:00,714.0,1.06,1.06,1.07,-0.2700001,-20.30076,293.0,606,0.1109708044433593,False,REGULAR,USD,2026-02-06,33,683.1699829101562,1.065,0.9568207043559611,0.09041095890410959
SPY260206C00715000,2026-01-02 21:14:45+00:00,715.0,0.95,0.95,0.97,-0.120000064,-11.214959,203.0,1165,0.1106656317138671,False,REGULAR,USD,2026-02-06,33,683.1699829101562,0.96,0.9554824935806381,0.09041095890410959
SPY260206C00716000,2026-01-02 18:11:20+00:00,716.0,0.74,0.85,0.87,-0.29999995,-28.846151,22.0,518,0.1101773553466796,False,REGULAR,USD,2026-02-06,33,683.1699829101562,0.86,0.9541480208242406,0.09041095890410959
SPY260206C00717000,2026-01-02 19:29:23+00:00,717.0,0.74,0.77,0.78,-0.120000005,-13.953489,8.0,508,0.1096890789794921,False,REGULAR,USD,2026-02-06,33,683.1699829101562,0.775,0.952817270446522,0.09041095890410959
SPY260206C00718000,2026-01-02 18:14:34+00:00,718.0,0.72,0.69,0.7,-0.06999999,-8.860759,552.0,1795,0.1093228717041015,False,REGULAR,USD,2026-02-06,33,683.1699829101562,0.695,0.951490226894368,0.09041095890410959
SPY260206C00719000,2026-01-02 16:36:34+00:00,719.0,0.59,0.62,0.63,-0.120000005,-16.90141,25.0,323,0.1090176989746093,False,REGULAR,USD,2026-02-06,33,683.1699829101562,0.625,0.9501668747011909,0.09041095890410959
SPY260206C00720000,2026-01-02 21:10:44+00:00,720.0,0.56,0.56,0.57,-0.089999974,-13.84615,160.0,2023,0.1089566644287109,False,REGULAR,USD,2026-02-06,33,683.1699829101562,0.565,0.9488471984863281,0.09041095890410959
SPY260206C00725000,2026-01-02 20:48:17+00:00,725.0,0.31,0.33,0.34,-0.099999994,-24.390244,163.0,808,0.1086514916992187,False,REGULAR,USD,2026-02-06,33,683.1699829101562,0.335,0.9423034247036638,0.09041095890410959
SPY260206C00730000,2026-01-02 20:07:23+00:00,730.0,0.2,0.2,0.22,-0.11999999,-37.499996,111.0,345,0.1103604589843749,False,REGULAR,USD,2026-02-06,33,683.1699829101562,0.21000000000000002,0.9358492916577483,0.09041095890410959
SPY260206C00735000,2026-01-02 21:11:10+00:00,735.0,0.13,0.13,0.15,-0.13,-50.0,12.0,394,0.1130459790039062,False,REGULAR,USD,2026-02-06,33,683.1699829101562,0.14,0.9294829699457908,0.09041095890410959
SPY260206C00740000,2026-01-02 21:13:19+00:00,740.0,0.11,0.1,0.11,-0.060000002,-35.294117,34.0,175,0.1167080517578125,False,REGULAR,USD,2026-02-06,33,683.1699829101562,0.10500000000000001,0.9232026796083193,0.09041095890410959
SPY260206C00750000,2026-01-02 14:33:04+00:00,750.0,0.09,0.06,0.07,-0.029999994,-24.999996,8.0,232,0.1262294409179687,False,REGULAR,USD,2026-02-06,33,683.1699829101562,0.065,0.910893310546875,0.09041095890410959
SPY260206C00755000,2025-12-31 17:29:43+00:00,755.0,0.1,0.05,0.06,0.0,0.0,15.0,26,0.131844619140625,False,REGULAR,USD,2026-02-06,33,683.1699829101562,0.055,0.9048609045167633,0.09041095890410959
SPY260206C00765000,2025-12-26 14:42:37+00:00,765.0,0.12,0.04,0.05,0.0,0.0,10.0,10,0.143563251953125,False,REGULAR,USD,2026-02-06,33,683.1699829101562,0.045,0.893032657398897,0.09041095890410959
SPY260206C00770000,2026-01-02 20:44:57+00:00,770.0,0.04,0.04,0.05,-0.02,-33.333336,27.0,115,0.151375673828125,False,REGULAR,USD,2026-02-06,33,683.1699829101562,0.045,0.887233744039164,0.09041095890410959
SPY260206C00775000,2025-12-26 17:54:38+00:00,775.0,0.08,0.03,0.04,0.0,0.0,40.0,40,0.15430533203125,False,REGULAR,USD,2026-02-06,33,683.1699829101562,0.035,0.8815096553679436,0.09041095890410959
